school_name,school_uuid,reports_index,class_of,report_url,downloaded_on
NORTH CAROLINA,108,,2011,N/A,
NORTH CAROLINA,108,,2010,N/A,
NORTH CAROLINA CENTRAL,110,,2016,http://law.nccu.edu/wordpress/wp-content/uploads/2013/04/2016-Graduate-ABA-Report.pdf,
NORTH CAROLINA CENTRAL,110,,2015,http://law.nccu.edu/wordpress/wp-content/uploads/2013/04/ABA-Employment-Profile-2015.pdf,
NORTH CAROLINA CENTRAL,110,,2014,http://law.nccu.edu/wordpress/wp-content/uploads/2013/04/Class-of-2014-ABA-Employment-Report.pdf,
NORTH CAROLINA CENTRAL,110,,2013,N/A,
NORTH CAROLINA CENTRAL,110,,2012,N/A,
NORTH CAROLINA CENTRAL,110,,2011,N/A,
NORTH CAROLINA CENTRAL,110,,2010,N/A,
NORTH DAKOTA,112,,2016,https://law.und.edu/_files/docs/other/und-law-aba-employment-2016-e.pdf,
NORTH DAKOTA,112,,2015,https://law.und.edu/_files/docs/other/und-law-aba-employment-2015.pdf,
NORTH DAKOTA,112,,2014,https://law.und.edu/_files/docs/other/und-law-aba-employment-2014.pdf,
NORTH DAKOTA,112,,2013,https://law.und.edu/_files/docs/other/und-law-aba-employment-2013.pdf,
NORTH DAKOTA,112,,2012,https://law.und.edu/_files/docs/other/und-law-aba-employment-2012.pdf,
NORTH DAKOTA,112,,2011,https://law.und.edu/_files/docs/other/und-law-aba-placement-2011.pdf,
NORTH DAKOTA,112,,2010,https://law.und.edu/_files/docs/other/und-law-aba-placement-2010.pdf,
NORTHEASTERN,71,,2016,http://www.northeastern.edu/law/pdfs/careers/statistics-2016.pdf,
NORTHEASTERN,71,,2015,http://www.northeastern.edu/law/pdfs/careers/statistics-2015.pdf,
NORTHEASTERN,71,,2014,http://www.northeastern.edu/law/pdfs/careers/statistics-2014.pdf,
NORTHEASTERN,71,,2013,N/A,
NORTHEASTERN,71,,2012,N/A,
NORTHEASTERN,71,,2011,N/A,
NORTHEASTERN,71,,2010,N/A,
NORTHERN ILLINOIS,165,,2016,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2016.pdf,
NORTHERN ILLINOIS,165,,2015,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2015.pdf,
NORTHERN ILLINOIS,165,,2014,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2014.pdf,
NORTHERN ILLINOIS,165,,2013,https://www.niu.edu/law/_pdfs/consumer-information/employment-summary-2013.pdf,
NORTHERN ILLINOIS,165,,2012,N/A,
NORTHERN ILLINOIS,165,,2011,N/A,
NORTHERN ILLINOIS,165,,2010,N/A,
NORTHERN KENTUCKY,59,,2016,http://chaselaw.nku.edu/content/dam/chaselaw/docs/careers/ABA%20Employment%20Summary%20for%202016%20Graduates.pdf,
NORTHERN KENTUCKY,59,,2015,http://chaselaw.nku.edu/content/dam/chaselaw/docs/careers/ABA%20Employment%20Summary%20Class%20of%202015%20for%20Website.pdf,
NORTHERN KENTUCKY,59,,2014,http://chaselaw.nku.edu/content/dam/chaselaw/docs/careers/ABA%20Employment%20Summary%20for%202014%20Graduates.pdf,
NORTHERN KENTUCKY,59,,2013,http://chaselaw.nku.edu/content/dam/chaselaw/docs/careers/ABA%20Summary%20Report-Class%20of%202013.pdf,
NORTHERN KENTUCKY,59,,2012,http://chaselaw.nku.edu/content/dam/chaselaw/docs/careers/NKU_Employment_Question_Summary_2012.pdf,
NORTHERN KENTUCKY,59,,2011,http://chaselaw.nku.edu/content/dam/chaselaw/docs/careers/ABA_Class_of_2011_Summary_Report.pdf,
NORTHERN KENTUCKY,59,,2010,N/A,
NORTHWESTERN,49,,2016,http://www.law.northwestern.edu/professional-life/career/stats/documents/northwestern_law_employment_summary_2016.pdf,
NORTHWESTERN,49,,2015,http://www.law.northwestern.edu/professional-life/career/stats/documents/northwestern_law_employment_summary_2015.pdf,
NORTHWESTERN,49,,2014,http://www.law.northwestern.edu/professional-life/career/stats/documents/northwestern_law_employment_summary_amended_2014.pdf,
NORTHWESTERN,49,,2013,http://www.law.northwestern.edu/professional-life/career/stats/documents/northwestern_law_employment_summary_2013.pdf,
NORTHWESTERN,49,,2012,http://www.law.northwestern.edu/professional-life/career/stats/documents/northwestern_law_employment_summary_2012.pdf,
NORTHWESTERN,49,,2011,http://www.law.northwestern.edu/professional-life/career/stats/documents/northwestern_law_employment_summary_2011.pdf,
NORTHWESTERN,49,,2010,N/A,
NOTRE DAME,53,,2016,http://law.nd.edu/assets/232629/aba_employment_questionnaire_summary_class_of_2016.pdf,
NOTRE DAME,53,,2015,http://law.nd.edu/assets/196115/2015_aba_employment_summary.pdf,
NOTRE DAME,53,,2014,https://www3.nd.edu/~ndlaw/career/employment/Classof2014ABAWorksheet.pdf,
NOTRE DAME,53,,2013,N/A,
NOTRE DAME,53,,2012,N/A,
NOTRE DAME,53,,2011,N/A,
NOTRE DAME,53,,2010,N/A,
NOVA SOUTHEASTERN,37,,2016,https://www.law.nova.edu/about/documents/ABA%20Employment%20Summary%20-%20NSU%20Class%20of%202016.pdf,
NOVA SOUTHEASTERN,37,,2015,https://www.law.nova.edu/about/documents/ABA%20Employment%20Summary%20-%20NSU%20Class%20of%202015.pdf,
NOVA SOUTHEASTERN,37,,2014,https://www.law.nova.edu/about/documents/EmploymentQuestionnaireSummary-37-37-04-10-2015_14-12-25_1.pdf,
NOVA SOUTHEASTERN,37,,2013,https://www.law.nova.edu/about/documents/ABA%20Employment%20Summary%20-%20NSU%20Class%20of%202013.pdf,
NOVA SOUTHEASTERN,37,,2012,N/A,
NOVA SOUTHEASTERN,37,,2011,N/A,
NOVA SOUTHEASTERN,37,,2010,N/A,
OHIO NORTHERN,113,,2016,http://law.onu.edu/sites/default/files/class_of_2016_employment_summary.pdf,
OHIO NORTHERN,113,,2015,https://law.onu.edu/sites/default/files/2015_employmentquestionairecummary.pdf,
OHIO NORTHERN,113,,2014,http://law.onu.edu/sites/default/files/aba_employment_report_2014.pdf,
OHIO NORTHERN,113,,2013,http://law.onu.edu/sites/default/files/aba_2013_1_0.png,
OHIO NORTHERN,113,,2012,http://law.onu.edu/sites/default/files/2012_employmentquestionnairesummary.pdf,
OHIO NORTHERN,113,,2011,http://law.onu.edu/sites/default/files/2011_employmentquestionnairesummary.pdf,
OHIO NORTHERN,113,,2010,N/A,
OHIO STATE,119,,2016,http://moritzlaw.osu.edu/careers/wp-content/uploads/sites/13/2017/04/Class-of-2016-ABA-Report.pdf,
OHIO STATE,119,,2015,http://moritzlaw.osu.edu/careers/wp-content/uploads/sites/13/2016/04/Class-of-2015-ABA-Report1.pdf,
OHIO STATE,119,,2014,http://moritzlaw.osu.edu/careers/wp-content/uploads/sites/13/2015/04/Class-of-2014-ABA-Report.pdf,
OHIO STATE,119,,2013,N/A,
OHIO STATE,119,,2012,N/A,
OHIO STATE,119,,2011,N/A,
OHIO STATE,119,,2010,N/A,
OKLAHOMA,122,,2016,http://www.law.ou.edu/sites/default/files/ou_law_aba_employment_2016.pdf,
OKLAHOMA,122,,2015,http://www.law.ou.edu/sites/default/files/ou_law_aba_employment_2015.pdf,
OKLAHOMA,122,,2014,http://www.law.ou.edu/sites/default/files/ou_law_aba_employment_2014.pdf,
OKLAHOMA,122,,2013,http://www.law.ou.edu/sites/default/files/ou_law_aba_employment_2013_0.pdf,
OKLAHOMA,122,,2012,http://www.law.ou.edu/sites/default/files/ou_law_aba_employment_2012.pdf,
OKLAHOMA,122,,2011,http://www.law.ou.edu/sites/default/files/ou_law_aba_employment_2011.pdf,
OKLAHOMA,122,,2010,N/A,
OKLAHOMA CITY,123,,2016,http://law.okcu.edu/wp-content/uploads/2010/06/ABA-Employment-Summary-for-2016-Graduates.pdf,
OKLAHOMA CITY,123,,2015,http://law.okcu.edu/wp-content/uploads/2016/05/ABA-Employment-Summary-for-2015-Graduates-Rev.pdf,
OKLAHOMA CITY,123,,2014,http://law.okcu.edu/wp-content/uploads/2015/04/EmploymentQuestionnaireSummary-123-3190-04-14-2015-13-45-24.pdf,
OKLAHOMA CITY,123,,2013,http://law.okcu.edu/wp-content/uploads/2014/03/2013-employment-summary-031414.pdf,
OKLAHOMA CITY,123,,2012,http://law.okcu.edu/wp-content/uploads/2013/12/ABA-Employment-Summary-Report-Class-of-2012.pdf,
OKLAHOMA CITY,123,,2011,http://law.okcu.edu/wp-content/uploads/2010/06/ABA-Class-of-2011-Summary.pdf,
OKLAHOMA CITY,123,,2010,http://law.okcu.edu/wp-content/uploads/2013/03/ABA-Employment-Summary-Report-Class-of-2010.pdf,
OKLAHOMA CITY,123,,2009,http://law.okcu.edu/wp-content/uploads/2010/06/ABA-Employment-Summary-Report-Class-of-2009.pdf,
OREGON,125,,2016,https://law.uoregon.edu/images/uploads/entries/2017_ABA_EQ_Summary.pdf,
OREGON,125,,2015,https://law.uoregon.edu/images/uploads/entries/Oregon_Law_Employment_Summary_-_2015_Graduates.pdf,
OREGON,125,,2014,https://law.uoregon.edu/images/uploads/entries/Employment_summary_-_Class_of_2014.pdf,
OREGON,125,,2013,N/A,
OREGON,125,,2012,N/A,
OREGON,125,,2011,N/A,
OREGON,125,,2010,N/A,
PACE,166,,2016,http://law.pace.edu/sites/default/files/career_development/ABA_Employment_Summary_Class_of_2016.pdf,
PACE,166,,2015,http://law.pace.edu/sites/default/files/career_development/ABA_Employment_Summary_Class_of_2015.pdf,
PACE,166,,2014,http://law.pace.edu/sites/default/files/career_development/ABA_Employment_Class_of_2014.pdf,
PACE,166,,2013,http://www.law.pace.edu/sites/default/files/career_development/ABA_emplyment_summary_CO13.pdf,
PACE,166,,2012,N/A,
PACE,166,,2011,N/A,
PACE,166,,2010,N/A,
PENNSYLVANIA,130,,2016,https://www.law.upenn.edu/live/files/6443-penn-law-class-of-2016-aba-employment-data,
PENNSYLVANIA,130,,2015,https://www.law.upenn.edu/live/files/5483-penn-law-class-of-2015-aba-employment-datapdf,
PENNSYLVANIA,130,,2014,https://www.law.upenn.edu/live/files/4303-class-of-2014-aba-data-for-websitepdf,
PENNSYLVANIA,130,,2013,https://www.law.upenn.edu/live/files/3019-class-of-2013-aba-statisticspdf,
PENNSYLVANIA,130,,2012,https://www.law.upenn.edu/live/files/1827-class-of-2012-aba-statistics,
PENNSYLVANIA,130,,2011,N/A,
PENNSYLVANIA,130,,2010,N/A,
PENNSYLVANIA STATE-DICKINSON LAW,219,,2016,https://dickinsonlaw.psu.edu/sites/default/files/Employment-Data-2016-Graduates.pdf,
PENNSYLVANIA STATE-DICKINSON LAW,219,,2015,https://dickinsonlaw.psu.edu/sites/default/files/Employment-Data-2015-Graduates.pdf,
PENNSYLVANIA STATE-DICKINSON LAW,219,,2014,https://dickinsonlaw.psu.edu/sites/default/files/Class_of_2014_Employment_Summary.pdf,
PENNSYLVANIA STATE-DICKINSON LAW,219,,2013,N/A,
PENNSYLVANIA STATE-DICKINSON LAW,219,,2012,N/A,
PENNSYLVANIA STATE-DICKINSON LAW,219,,2011,N/A,
PENNSYLVANIA STATE-DICKINSON LAW,219,,2010,N/A,
PENNSYLVANIA STATE-PENN STATE LAW,220,,2016,https://pennstatelaw.psu.edu/sites/default/files/documents/pdfs/Career-Services/Employment-Summary-Class-of-2016.pdf,
PENNSYLVANIA STATE-PENN STATE LAW,220,,2015,https://pennstatelaw.psu.edu/sites/default/files/documents/pdfs/Career-Services/Employment%20Summary%20Class%20of%202015.pdf,
PENNSYLVANIA STATE-PENN STATE LAW,220,,2014,https://pennstatelaw.psu.edu/sites/default/files/documents/pdfs/Career-Services/ABA-Employment-Summary-Class-of-2014.pdf,
PENNSYLVANIA STATE-PENN STATE LAW,220,,2013,N/A,
PENNSYLVANIA STATE-PENN STATE LAW,220,,2012,N/A,
PENNSYLVANIA STATE-PENN STATE LAW,220,,2011,N/A,
PENNSYLVANIA STATE-PENN STATE LAW,220,,2010,N/A,
PEPPERDINE,19,,2016,https://law.pepperdine.edu/career-development/content/aba-data-2016.pdf,
PEPPERDINE,19,,2015,https://law.pepperdine.edu/career-development/content/aba-data-2015.pdf,
PEPPERDINE,19,,2014,https://law.pepperdine.edu/career-development/content/aba-data-2014.pdf,
PEPPERDINE,19,,2013,https://law.pepperdine.edu/career-development/content/aba-data-2013.pdf,
PEPPERDINE,19,,2012,N/A,
PEPPERDINE,19,,2011,N/A,
PEPPERDINE,19,,2010,N/A,
PITTSBURGH,132,,2016,http://law.pitt.edu/sites/default/files/files/aba_employment_summary_for_class_of_2016.pdf,
PITTSBURGH,132,,2015,http://law.pitt.edu/sites/default/files/node/22641/files/aba_employment_2015.pdf,
PITTSBURGH,132,,2014,http://law.pitt.edu/sites/default/files/node/22641/files/aba_employment_2014.pdf,
PITTSBURGH,132,,2013,N/A,
PITTSBURGH,132,,2012,N/A,
PITTSBURGH,132,,2011,N/A,
PITTSBURGH,132,,2010,N/A,
PONTIFICAL CATHOLIC OF PUERTO RICO,135,N/A,2016,N/A,
PONTIFICAL CATHOLIC OF PUERTO RICO,135,N/A,2015,N/A,
PONTIFICAL CATHOLIC OF PUERTO RICO,135,N/A,2014,N/A,
PONTIFICAL CATHOLIC OF PUERTO RICO,135,N/A,2013,N/A,
PONTIFICAL CATHOLIC OF PUERTO RICO,135,N/A,2012,N/A,
PONTIFICAL CATHOLIC OF PUERTO RICO,135,N/A,2011,N/A,
PONTIFICAL CATHOLIC OF PUERTO RICO,135,N/A,2010,N/A,
PUERTO RICO,136,N/A,2016,N/A,
PUERTO RICO,136,N/A,2015,N/A,
PUERTO RICO,136,N/A,2014,N/A,
PUERTO RICO,136,N/A,2013,N/A,
PUERTO RICO,136,N/A,2012,N/A,
PUERTO RICO,136,N/A,2011,N/A,
PUERTO RICO,136,N/A,2010,N/A,
QUINNIPIAC,181,,2016,https://www.qu.edu/content/dam/qu/documents/sol/2016-aba-employment-summary.pdf,
QUINNIPIAC,181,,2015,https://www.qu.edu/content/dam/qu/documents/sol/2015ABAEmploymentSummary.pdf,
QUINNIPIAC,181,,2014,https://www.qu.edu/content/dam/qu/documents/sol/2014ABAEmploymentSummary.pdf,
QUINNIPIAC,181,,2013,N/A,
QUINNIPIAC,181,,2012,N/A,
QUINNIPIAC,181,,2011,N/A,
QUINNIPIAC,181,,2010,N/A,
REGENT,178,,2016,N/A,
REGENT,178,,2015,http://www.regent.edu/acad/schlaw/careeralumni/docs/EmploymentStatistics2015.pdf,
REGENT,178,,2014,http://www.regent.edu/acad/schlaw/careeralumni/docs/EmploymentStatistics2014.pdf,
REGENT,178,,2013,http://www.regent.edu/acad/schlaw/careeralumni/docs/EmploymentStatistics2013.pdf,
REGENT,178,,2012,N/A,
REGENT,178,,2011,N/A,
REGENT,178,,2010,N/A,
RICHMOND,156,,2016,http://law.richmond.edu/admissions/PDF/aba-employment-2016.pdf,
RICHMOND,156,,2015,http://law.richmond.edu/admissions/PDF/aba-employment-2015.pdf,
RICHMOND,156,,2014,http://law.richmond.edu/admissions/PDF/Class%20of%202014%20ABA%20Employment%20Summary.pdf,
RICHMOND,156,,2013,http://law.richmond.edu/docs/cdo/aba-employment-summary-2013.pdf,
RICHMOND,156,,2012,http://law.richmond.edu/docs/cdo/aba-employment-summary-2012.pdf,
RICHMOND,156,,2011,N/A,
RICHMOND,156,,2010,N/A,
ROGER WILLIAMS,184,,2016,http://law.rwu.edu/sites/law/files/rwu/CareerServices/pdf/2016_ABA_Employment_Summary.pdf,
ROGER WILLIAMS,184,,2015,http://law.rwu.edu/sites/law/files/rwu/CareerServices/pdf/2015%20ABA%20Employment%20Summary.pdf,
ROGER WILLIAMS,184,,2014,http://law.rwu.edu/sites/law/files/rwu/CareerServices/pdf/Final%202014%20ABA%20Resport.pdf,
ROGER WILLIAMS,184,,2013,N/A,
ROGER WILLIAMS,184,,2012,N/A,
ROGER WILLIAMS,184,,2011,N/A,
ROGER WILLIAMS,184,,2010,N/A,
RUTGERS,224,,2016,https://law.rutgers.edu/sites/law/files/attachments/Updated%20ABA%20Report.pdf,
RUTGERS,224,,2015,https://law.rutgers.edu/sites/law/files/attachments/EmploymentQuestionnaireSummary-224-4784-04-11-2016%2011-00-58.pdf,
RUTGERS,224,,2014,N/A - MULTIPLE PRE-SCHOOL-MERGE REPORTS EXIST,
RUTGERS,224,,2013,N/A - MULTIPLE PRE-SCHOOL-MERGE REPORTS EXIST,
RUTGERS,224,,2012,N/A - MULTIPLE PRE-SCHOOL-MERGE REPORTS EXIST,
RUTGERS,224,,2011,N/A - MULTIPLE PRE-SCHOOL-MERGE REPORTS EXIST,
RUTGERS,224,,2010,N/A - MULTIPLE PRE-SCHOOL-MERGE REPORTS EXIST,
SAINT LOUIS,87,http://law.slu.edu/employment-statistics,2016,,
SAINT LOUIS,87,http://law.slu.edu/employment-statistics,2015,,
SAINT LOUIS,87,http://law.slu.edu/employment-statistics,2014,,
SAINT LOUIS,87,http://law.slu.edu/employment-statistics,2013,,
SAINT LOUIS,87,http://law.slu.edu/employment-statistics,2012,,
SAINT LOUIS,87,http://law.slu.edu/employment-statistics,2011,,
SAINT LOUIS,87,http://law.slu.edu/employment-statistics,2010,,
SAMFORD,1,https://www.samford.edu/cumberlandlaw/aba-required-disclosures,2016,,
SAMFORD,1,https://www.samford.edu/cumberlandlaw/aba-required-disclosures,2015,,
SAMFORD,1,https://www.samford.edu/cumberlandlaw/aba-required-disclosures,2014,,
SAMFORD,1,https://www.samford.edu/cumberlandlaw/aba-required-disclosures,2013,,
SAMFORD,1,https://www.samford.edu/cumberlandlaw/aba-required-disclosures,2012,,
SAMFORD,1,https://www.samford.edu/cumberlandlaw/aba-required-disclosures,2011,,
SAMFORD,1,https://www.samford.edu/cumberlandlaw/aba-required-disclosures,2010,,
SAN DIEGO,15,https://www.sandiego.edu/law/careers/employment-data/usd-law-employment-data-2016.php,2016,,
SAN DIEGO,15,https://www.sandiego.edu/law/careers/employment-data/usd-law-employment-data-2016.php,2015,,
SAN DIEGO,15,https://www.sandiego.edu/law/careers/employment-data/usd-law-employment-data-2016.php,2014,,
SAN DIEGO,15,https://www.sandiego.edu/law/careers/employment-data/usd-law-employment-data-2016.php,2013,,
SAN DIEGO,15,https://www.sandiego.edu/law/careers/employment-data/usd-law-employment-data-2016.php,2012,,
SAN DIEGO,15,https://www.sandiego.edu/law/careers/employment-data/usd-law-employment-data-2016.php,2011,,
SAN DIEGO,15,https://www.sandiego.edu/law/careers/employment-data/usd-law-employment-data-2016.php,2010,,
SAN FRANCISCO,18,https://www.usfca.edu/law/career/employment-stats,2016,,
SAN FRANCISCO,18,https://www.usfca.edu/law/career/employment-stats,2015,,
SAN FRANCISCO,18,https://www.usfca.edu/law/career/employment-stats,2014,,
SAN FRANCISCO,18,https://www.usfca.edu/law/career/employment-stats,2013,,
SAN FRANCISCO,18,https://www.usfca.edu/law/career/employment-stats,2012,,
SAN FRANCISCO,18,https://www.usfca.edu/law/career/employment-stats,2011,,
SAN FRANCISCO,18,https://www.usfca.edu/law/career/employment-stats,2010,,
SANTA CLARA,20,http://law.scu.edu/careers/employment-statistics/,2016,,
SANTA CLARA,20,http://law.scu.edu/careers/employment-statistics/,2015,,
SANTA CLARA,20,http://law.scu.edu/careers/employment-statistics/,2014,,
SANTA CLARA,20,http://law.scu.edu/careers/employment-statistics/,2013,,
SANTA CLARA,20,http://law.scu.edu/careers/employment-statistics/,2012,,
SANTA CLARA,20,http://law.scu.edu/careers/employment-statistics/,2011,,
SANTA CLARA,20,http://law.scu.edu/careers/employment-statistics/,2010,,
SEATTLE,183,https://law.seattleu.edu/careers/employment-statistics,2016,,
SEATTLE,183,https://law.seattleu.edu/careers/employment-statistics,2015,,
SEATTLE,183,https://law.seattleu.edu/careers/employment-statistics,2014,,
SEATTLE,183,https://law.seattleu.edu/careers/employment-statistics,2013,,
SEATTLE,183,https://law.seattleu.edu/careers/employment-statistics,2012,,
SEATTLE,183,https://law.seattleu.edu/careers/employment-statistics,2011,,
SEATTLE,183,https://law.seattleu.edu/careers/employment-statistics,2010,,
SETON HALL,95,http://law.shu.edu/ProspectiveStudents/class-profile.cfm,2016,,
SETON HALL,95,http://law.shu.edu/ProspectiveStudents/class-profile.cfm,2015,,
SETON HALL,95,http://law.shu.edu/ProspectiveStudents/class-profile.cfm,2014,,
SETON HALL,95,http://law.shu.edu/ProspectiveStudents/class-profile.cfm,2013,,
SETON HALL,95,http://law.shu.edu/ProspectiveStudents/class-profile.cfm,2012,,
SETON HALL,95,http://law.shu.edu/ProspectiveStudents/class-profile.cfm,2011,,
SETON HALL,95,http://law.shu.edu/ProspectiveStudents/class-profile.cfm,2010,,
SOUTH CAROLINA,137,http://sc.edu/study/colleges_schools/law/about/aba_required_disclosures/index.php,2016,,
SOUTH CAROLINA,137,http://sc.edu/study/colleges_schools/law/about/aba_required_disclosures/index.php,2015,,
SOUTH CAROLINA,137,http://sc.edu/study/colleges_schools/law/about/aba_required_disclosures/index.php,2014,,
SOUTH CAROLINA,137,http://sc.edu/study/colleges_schools/law/about/aba_required_disclosures/index.php,2013,,
SOUTH CAROLINA,137,http://sc.edu/study/colleges_schools/law/about/aba_required_disclosures/index.php,2012,,
SOUTH CAROLINA,137,http://sc.edu/study/colleges_schools/law/about/aba_required_disclosures/index.php,2011,,
SOUTH CAROLINA,137,http://sc.edu/study/colleges_schools/law/about/aba_required_disclosures/index.php,2010,,
SOUTH DAKOTA,138,http://www.usd.edu/law/school-profile,2016,,
SOUTH DAKOTA,138,http://www.usd.edu/law/school-profile,2015,,
SOUTH DAKOTA,138,http://www.usd.edu/law/school-profile,2014,,
SOUTH DAKOTA,138,http://www.usd.edu/law/school-profile,2013,,
SOUTH DAKOTA,138,http://www.usd.edu/law/school-profile,2012,,
SOUTH DAKOTA,138,http://www.usd.edu/law/school-profile,2011,,
SOUTH DAKOTA,138,http://www.usd.edu/law/school-profile,2010,,
SOUTH TEXAS-HOUSTON,145,http://www.stcl.edu/career-resources/general-information/graduate-employment-data/,2016,,
SOUTH TEXAS-HOUSTON,145,http://www.stcl.edu/career-resources/general-information/graduate-employment-data/,2015,,
SOUTH TEXAS-HOUSTON,145,http://www.stcl.edu/career-resources/general-information/graduate-employment-data/,2014,,
SOUTH TEXAS-HOUSTON,145,http://www.stcl.edu/career-resources/general-information/graduate-employment-data/,2013,,
SOUTH TEXAS-HOUSTON,145,http://www.stcl.edu/career-resources/general-information/graduate-employment-data/,2012,,
SOUTH TEXAS-HOUSTON,145,http://www.stcl.edu/career-resources/general-information/graduate-employment-data/,2011,,
SOUTH TEXAS-HOUSTON,145,http://www.stcl.edu/career-resources/general-information/graduate-employment-data/,2010,,
SOUTHERN CALIFORNIA,12,http://gould.usc.edu/careers/jd/students/statistics/,2016,,
SOUTHERN CALIFORNIA,12,http://gould.usc.edu/careers/jd/students/statistics/,2015,,
SOUTHERN CALIFORNIA,12,http://gould.usc.edu/careers/jd/students/statistics/,2014,,
SOUTHERN CALIFORNIA,12,http://gould.usc.edu/careers/jd/students/statistics/,2013,,
SOUTHERN CALIFORNIA,12,http://gould.usc.edu/careers/jd/students/statistics/,2012,,
SOUTHERN CALIFORNIA,12,http://gould.usc.edu/careers/jd/students/statistics/,2011,,
SOUTHERN CALIFORNIA,12,http://gould.usc.edu/careers/jd/students/statistics/,2010,,
SOUTHERN ILLINOIS,43,http://www.law.siu.edu/aba-required-disclosures.html,2016,,
SOUTHERN ILLINOIS,43,http://www.law.siu.edu/aba-required-disclosures.html,2015,,
SOUTHERN ILLINOIS,43,http://www.law.siu.edu/aba-required-disclosures.html,2014,,
SOUTHERN ILLINOIS,43,http://www.law.siu.edu/aba-required-disclosures.html,2013,,
SOUTHERN ILLINOIS,43,http://www.law.siu.edu/aba-required-disclosures.html,2012,,
SOUTHERN ILLINOIS,43,http://www.law.siu.edu/aba-required-disclosures.html,2011,,
SOUTHERN ILLINOIS,43,http://www.law.siu.edu/aba-required-disclosures.html,2010,,
SOUTHERN METHODIST,143,http://www.law.smu.edu/career-services/employment-data,2016,,
SOUTHERN METHODIST,143,http://www.law.smu.edu/career-services/employment-data,2015,,
SOUTHERN METHODIST,143,http://www.law.smu.edu/career-services/employment-data,2014,,
SOUTHERN METHODIST,143,http://www.law.smu.edu/career-services/employment-data,2013,,
SOUTHERN METHODIST,143,http://www.law.smu.edu/career-services/employment-data,2012,,
SOUTHERN METHODIST,143,http://www.law.smu.edu/career-services/employment-data,2011,,
SOUTHERN METHODIST,143,http://www.law.smu.edu/career-services/employment-data,2010,,
SOUTHERN UNIVERSITY,63,https://www.law.lsu.edu/disclosures/,2016,,
SOUTHERN UNIVERSITY,63,https://www.law.lsu.edu/disclosures/,2015,,
SOUTHERN UNIVERSITY,63,https://www.law.lsu.edu/disclosures/,2014,,
SOUTHERN UNIVERSITY,63,https://www.law.lsu.edu/disclosures/,2013,,
SOUTHERN UNIVERSITY,63,https://www.law.lsu.edu/disclosures/,2012,,
SOUTHERN UNIVERSITY,63,https://www.law.lsu.edu/disclosures/,2011,,
SOUTHERN UNIVERSITY,63,https://www.law.lsu.edu/disclosures/,2010,,
SOUTHWESTERN,11,http://www.swlaw.edu/aba-required-disclosures,2016,http://www.swlaw.edu/sites/default/files/2017-06/EmploymentSummary-2017.pdf,
SOUTHWESTERN,11,http://www.swlaw.edu/aba-required-disclosures,2015,N/A,N/A
SOUTHWESTERN,11,http://www.swlaw.edu/aba-required-disclosures,2014,N/A,N/A
SOUTHWESTERN,11,http://www.swlaw.edu/aba-required-disclosures,2013,N/A,N/A
SOUTHWESTERN,11,http://www.swlaw.edu/aba-required-disclosures,2012,N/A,N/A
SOUTHWESTERN,11,http://www.swlaw.edu/aba-required-disclosures,2011,N/A,N/A
SOUTHWESTERN,11,http://www.swlaw.edu/aba-required-disclosures,2010,N/A,N/A
ST. JOHN'S,106,http://www.stjohns.edu/law/career-development/placement-data-law-graduates,2016,,
ST. JOHN'S,106,http://www.stjohns.edu/law/career-development/placement-data-law-graduates,2015,,
ST. JOHN'S,106,http://www.stjohns.edu/law/career-development/placement-data-law-graduates,2014,,
ST. JOHN'S,106,http://www.stjohns.edu/law/career-development/placement-data-law-graduates,2013,,
ST. JOHN'S,106,http://www.stjohns.edu/law/career-development/placement-data-law-graduates,2012,,
ST. JOHN'S,106,http://www.stjohns.edu/law/career-development/placement-data-law-graduates,2011,,
ST. JOHN'S,106,http://www.stjohns.edu/law/career-development/placement-data-law-graduates,2010,,
ST. MARY'S,148,https://law.stmarytx.edu/disclosures/,2016,,
ST. MARY'S,148,https://law.stmarytx.edu/disclosures/,2015,,
ST. MARY'S,148,https://law.stmarytx.edu/disclosures/,2014,,
ST. MARY'S,148,https://law.stmarytx.edu/disclosures/,2013,,
ST. MARY'S,148,https://law.stmarytx.edu/disclosures/,2012,,
ST. MARY'S,148,https://law.stmarytx.edu/disclosures/,2011,,
ST. MARY'S,148,https://law.stmarytx.edu/disclosures/,2010,,
ST. THOMAS (FLORIDA),177,https://www.stu.edu/law/careers/employment-reports,2016,,
ST. THOMAS (FLORIDA),177,https://www.stu.edu/law/careers/employment-reports,2015,,
ST. THOMAS (FLORIDA),177,https://www.stu.edu/law/careers/employment-reports,2014,,
ST. THOMAS (FLORIDA),177,https://www.stu.edu/law/careers/employment-reports,2013,,
ST. THOMAS (FLORIDA),177,https://www.stu.edu/law/careers/employment-reports,2012,,
ST. THOMAS (FLORIDA),177,https://www.stu.edu/law/careers/employment-reports,2011,,
ST. THOMAS (FLORIDA),177,https://www.stu.edu/law/careers/employment-reports,2010,,
ST. THOMAS (MINNESOTA),194,https://www.stthomas.edu/law/careercenter/employmentsummaryreports/#d.en.284189,2016,,
ST. THOMAS (MINNESOTA),194,https://www.stthomas.edu/law/careercenter/employmentsummaryreports/#d.en.284189,2015,,
